content,class
"""@RepMaxineWaters Do you want Biden hugging you??!!""",0
"""@TomiLahren @AesPolitics1 If you accept the “fact” of climate change then why wouldn’t you prepare your city for the increased risk of mega fire? Why would you not fill reservoirs? Why would you cut your fire budget? Why would you focus on DEI rather than prevention and mitigation?  You know Mega fire is… https://t.co/FvO0c94UHR""",0
"""@pufftrader888 Drop Hello 👋 on telegram to join ProblemSniper free  ongoing mentorship program on Trade and also build a better portfolio 👇👇  https://t.co/cRp5lNmm53""",0
"""🚨NFL RUMORS   #Vikings Daniel Jones is expected to be Sam Darnold backup.   Vikings have plans to keep Daniel Jones for the 2025 season.  #SKOL https://t.co/qaVGOb70L2 https://t.co/kzCK3qR7uD""",1
"""Shut up with Race Card Nonsense! https://t.co/VMZSHj8HaX""",1
"""She uses the word journalist as if that actually means something to her https://t.co/sv1O9IEyg9 https://t.co/Qn0gNQUcbC""",1
"""@KirscheVerstahl TL:DR:  Commies and DEI are like cockaroaches.  They hide deep underground and only come back out when the field is safe.   You can only manage them unless you tear apart your whole building and rebuild from scratch""",1
"""Y’all wasn’t crying “DEI” when Black people were…  working y’all farms  raising y’all children  building the White House and the U.S. Capitol  building railroads  …and making America the leading economy in the world""",1
"""@RupertLowe10 @Keir_Starmer No, AI would’ve spelt government correctly. https://t.co/LKoJtVUkhJ""",0
"""Tres semanas antes de morir, tras tres años largos de tratamiento, dolores, hospitales y sufrimiento, Pedro hablaba con Tom, un chico que se había decidido a seguir su vocación como numerario del Opus Dei.  Pedro, con el hilo de voz que le quedaba, le preguntó, «¿eres feliz?»… https://t.co/tShz9xhpXB https://t.co/Qs1ifqzoNy""",0
"""This is not simply negligence. This is criminal negligence. The DEI vermin responsible for this travesty must be indicted for a catastrophic failure of unimaginable magnitude. https://t.co/6bddmbo3ih""",1
"""@Nhlanhla_joko @News24 @News24_Business Say it the way it is brother!!  Shorting , the game of the GNU. You know mos , rule over the trashhy ashes of a former English protectorate , stuffed full of fraud and corruption.""",0
"""Charli xcx’s manager, Brandon Creed, shares to Billboard that ‘Brat Summer, Fall, Winter is going to continue’ this year. https://t.co/StkPcPr1U3""",0
"""SHAILENZO HANNO USATO I BOTS CANCELLATE IL TELETOVO @GrandeFratello #zelena #GrandeFratello""",1
"""comunque secondo me la settimana prossima fanno uscire i confessionali di zelda e fanno fare una visita in casa a ilenia, hanno lasciato la dinamica aperta a posta""",1
"""Jeff Bezos anuncia fim definitivo de todas as políticas woke na Amazon e se une a Mark Zuckerberg, Elon Musk e Donald Trump.  A Meta e a Amazon encerraram definitivamente seus programas DEI ( Diversidade, equidade e inclusão) nos últimos dias — medidas que ocorrem no momento em… https://t.co/G3QHYjeuy4 https://t.co/paTlV4QS79""",0
"""Jeff Bezos anuncia fim definitivo de todas as políticas woke na Amazon e se une a Mark Zuckerberg, Elon Musk e Donald Trump.  A Meta e a Amazon encerraram definitivamente seus programas DEI ( Diversidade, equidade e inclusão) nos últimos dias — medidas que ocorrem no momento em… https://t.co/G3QHYjeuy4 https://t.co/paTlV4QS79""",0
"""I HATE DEI! https://t.co/VDEKJ1GFAO""",1
"""@ultimablackmage @Kotaku Concord was just a bad game. What makes it DEI? I don't think that matters except for people who want to whine about it""",0
"""@mtradescrypto0 @JakeGagain @BasePrinter Printer goes BRRR""",1
"""ELON MUSK GOT 4.9 billion dollars in government subsidies BEFORE AMERICAN CITIZENS WHO ANCESTORS BEEN ON THIS LAND SINCE THE 1700s WHO ARE EQUALLY QUALIFIED .   ELON MUSK IS A DEI HIRE""",1
"""Did they blame DEI for the dismal response to the ice storms in Texas?   Did they demand that Abbott resign?   Or do we only blame DEI and Liberals for natural disasters that happen in blue states?""",1
""".@ElonMusk exposed by firefighters for his own lies. https://t.co/3Q8xFZaQ3S""",1
"""'Fighting Fire with.....DEI' NEW Tina Toon- woo-hoo  Blame for the hot mess in California can ultimately be placed at the feet of Governor Gavin Newsom. (Also known as ‘Gruesome Newsom,’ and ‘hair gel’).   Due to his progressive ideologies, he’s known as the Justin Trudeau of… https://t.co/RwbmrxmPDX https://t.co/pJs1TTSpaS""",0
"""Andrew and Lauren Gruel deserve the President’s Medal of Freedom. Not George Soros or Hillary Clinton. https://t.co/3yM3aUoXi0""",1
"""🚨 BREAKING: The European Federation of Journalists representing 300,000+  journalists have just announced they are leaving X and will no longer be posting.   What's your response? https://t.co/5IGnEF1TEk""",0
"""@theliamnissan But... The reservoirs!  Raking the forests!! Fire breaks!!!  DEI!!!!  Now Fox is saying that Mayor Bass has communist ties because she cut sugar cane in Cuba.   Dead serious.""",1
"""This is Nate Sharp, the @TAMU dean whose department is sponsoring a trip to a DEI conference that prohibits whites and Asians from attending. In his application for the job, Sharp declared his ""unwavering commitment"" to DEI. He is now breaking the law to support it. https://t.co/FLlrygN4jl""",1
"""You know who’s a big funder of UCL…  George Soros https://t.co/91oauj7NdX https://t.co/65cl2krXIp https://t.co/X7O2rptbby""",0
"""There were legit claims about most of these people including this guy even if the admins “blurred lines” in their rationales   But it wasn’t “DEI” it was public safety and campus racism in many of these cases https://t.co/2DLU0rS7T9""",1
"""Soros told us: the conflict is between 2 systems of governance. Here's how our Western system works and the kind of people it attracts. https://t.co/R4Q0fuUWDG""",1
"""ちょっともう眠たくて少し早いけど…😴  桜乃ちゃんお誕生日おめでとう🌸 リョーマくんとたくさん幸せになってね…！大好きだよ😌❤️‍🔥 #竜崎桜乃誕生祭2025  https://t.co/SAsYqXkdEe #クロスフォリオ""",0
"""Violation 1: medical misinformation at 22:52. Dr. Kelly Victory shares her professional opinion about young people who were injured by mRNA side effects, saying the ""vast majority of the people who have been injured are young, healthy people who were under the age of 50 who had… https://t.co/OXzDqPCXzN https://t.co/gPgAN38S4D""",0
"""So, Dementia Joe awarded the Presidential Medal of Freedom to Hillary Clinton and George Soros.  Why not add Larry Fink for the trifecta of global villains?""",0
"""Oliviero Toscani | 1942 - 2025  Uno dei fotografi più amati e rivoluzionari, un riferimento per la sua epoca. Attraverso i suoi scatti ha raccontato passioni, sentimenti e culture.   È stato un grandissimo interista: non una scelta, ma una filosofia. ""È il destino: l'Inter è… https://t.co/xBnNx0n5jL https://t.co/ycHNQoWZcQ""",1
"""This is not simply negligence. This is criminal negligence. The DEI vermin responsible for this travesty must be indicted for a catastrophic failure of unimaginable magnitude. https://t.co/6bddmbo3ih""",1
"""Tres semanas antes de morir, tras tres años largos de tratamiento, dolores, hospitales y sufrimiento, Pedro hablaba con Tom, un chico que se había decidido a seguir su vocación como numerario del Opus Dei.  Pedro, con el hilo de voz que le quedaba, le preguntó, «¿eres feliz?»… https://t.co/tShz9xhpXB https://t.co/Qs1ifqzoNy""",0
"""OG Jake held the fort down https://t.co/lYvjJ56LrX""",1
"""最悪の世代4人　　#ストグラファンアート　 https://t.co/Mj3khn1faB""",0
"""#13F filing season for 24Q4 has started. The filing deadline is Feb. 14, 2025.  Our dashboard of #13F filings are now live.   Get latest filings update on some of the most popular tech stocks incl. important data like Shares chg. % q/q👇🏼 $APP $PLTR $NVDA ...… https://t.co/HAO7pzvZD8 https://t.co/vWJP7b6uum https://t.co/pk0JWzu6V1""",0
"""This is not simply negligence. This is criminal negligence. The DEI vermin responsible for this travesty must be indicted for a catastrophic failure of unimaginable magnitude. https://t.co/6bddmbo3ih""",1
"""This is not simply negligence. This is criminal negligence. The DEI vermin responsible for this travesty must be indicted for a catastrophic failure of unimaginable magnitude. https://t.co/6bddmbo3ih""",1
"""@Banana3Stocks Look when somebody has an actual X handle with a personal insult to you ... you're really doing something right.""",0
"""14/01/2025 IL FUNERALE DEI #HELENERS #helevier #zelena""",1
"""BREAKING - Hunter Biden report released, weeks after pardon by father: Special counsel David Weiss has just blasted President Joe Biden’s remarks about his investigation into Hunter Biden as “gratuitous and wrong” in a report released just now.   Weiss, who prosecuted Hunter… https://t.co/NtUMQ5OUdq https://t.co/30kAnWMf6k""",0
"""Another ignorant western politician supporting radical Islamomarxists.  How much did they pay you to attend, Keith?  Do Americans know you're taking money from communists who killed Americans in the 70s?  These communists have ZERO support from Iranians.  Fyi this is their logo. https://t.co/UWcXmlX594 https://t.co/I81iP5clcS""",0
"""🇨🇴 En su opinión cuál es el mayor CANCER que tiene Colombia, el cual no deja avanzar el PAIS❓  1. GUSTAVO PETRO  2. ALVARO URIBE  3. LAS FARC 4. EL ELN 5. LA PRIMERA LINEA  6. EL PACTO HISTÓRICO  7. LA IZQUIERDA  8. JUAN MANUEL SANTOS 9. LA CORRUPCIÓN  10. EL PETRISMO 11. EL… https://t.co/e0gy51UF45""",0
"""The end of Wild Card weekend is near 🥲  @TheKostos shares his thoughts on tonight's rematch between the Vikings &amp; Rams 🏈 #BoardofSpreads https://t.co/JUFssqw10Y""",1
"""Jeff Bezos anuncia fim definitivo de todas as políticas woke na Amazon e se une a Mark Zuckerberg, Elon Musk e Donald Trump.  A Meta e a Amazon encerraram definitivamente seus programas DEI ( Diversidade, equidade e inclusão) nos últimos dias — medidas que ocorrem no momento em… https://t.co/G3QHYjeuy4 https://t.co/paTlV4QS79""",0
"""E dopo questa ci aspetta una vittoria peggiore anche di quella di un anno fa.  #GrandeFratello""",1
"""Violation 2: medical misinformation at 38:21. Attorney Warner Mendenhall of @akronlawfirm shares his professional opinion and details about a case he's fighting.  ""I believe about half a million people have died from taking the shot. We are currently representing one of my… https://t.co/ghHqvyigSS https://t.co/aiLyQ60hgE""",0
"""@candiz_sense @0xRamonos @andybsctoken Feeling so bullish right now bout $ANDY 🔥🔥 https://t.co/Rg2gaZH9vl""",1
"""Jeff Bezos anuncia fim definitivo de todas as políticas woke na Amazon e se une a Mark Zuckerberg, Elon Musk e Donald Trump.  A Meta e a Amazon encerraram definitivamente seus programas DEI ( Diversidade, equidade e inclusão) nos últimos dias — medidas que ocorrem no momento em… https://t.co/G3QHYjeuy4 https://t.co/paTlV4QS79""",0
"""🚨 BREAKING🚨  Over 400M in bullish options (c) just came in, $411-$448,  expiry 1/17 (Friday) at the last 1 hour of the day forced wokeMarket Makers to repurchase shares (mini gamma squeeze) seen AH...  Situation is fluid - standby !! L4 realtime 👀 https://t.co/zJQ0zQmBQ5""",0
"""Tutti quelli che adesso stanno dicendo che per loro è finito il gf 🤣 vi rivedrò qui domani a commentare sappiatelo 🤣🤣🤣🤣byeeeeee #grandefratello #shailenzo""",1
"""Violation 2: medical misinformation at 38:21. Attorney Warner Mendenhall of @akronlawfirm shares his professional opinion and details about a case he's fighting.  ""I believe about half a million people have died from taking the shot. We are currently representing one of my… https://t.co/ghHqvyigSS https://t.co/aiLyQ60hgE""",0
"""@omigueelangelo @1wil__ @QGdaAnitta Ele debochou da morte do próprio amigo? Gente isso só piora, cudmillers são psicopatas mesmo ☠️""",0
"""Y’all wasn’t crying “DEI” when Black people were…  working y’all farms  raising y’all children  building the White House and the U.S. Capitol  building railroads  …and making America the leading economy in the world""",1
"""BREAKING: The CIA’s Continuing War on Donald Trump  @realDonaldTrump will take over a nation which has been badly damaged by the mass slaughter caused by the lies of the Bush/Cheney Administration about “weapons of mass destruction” (eight years); @BarackObama ‘s radical… https://t.co/vCeSNJy9Zs https://t.co/VieXjdTWkn""",0
